accepted_steps,artifacts,bundle_root,call_seconds,call_time_cv,cell_id,event_count,exploratory_observer_subtracted_seconds,final_reference_rgb_max_error,group_id,image,iterations_run,kind,lpips,mae,median_call_seconds,method,ms_ssim,mse,n_gaussians,native_pipeline_seconds,observer_seconds,parity_pass,peak_allocated_bytes,psnr,quality,seed,selected_iteration,ssim,state,status,timing_eligible,total_seconds,trajectory_sha256,untimed_reference_coverage_calls,worker_peak_rss_bytes
456,"{""checkpoint_0000.png"":""cells/pipeline_coco000000000009_s1_coverage/checkpoint_0000.png"",""checkpoint_0022.png"":""cells/pipeline_coco000000000009_s1_coverage/checkpoint_0022.png"",""config.json"":""cells/pipeline_coco000000000009_s1_coverage/config.json"",""curves.png"":""cells/pipeline_coco000000000009_s1_coverage/curves.png"",""error.png"":""cells/pipeline_coco000000000009_s1_coverage/error.png"",""field.npz"":""cells/pipeline_coco000000000009_s1_coverage/field.npz"",""history.json"":""cells/pipeline_coco000000000009_s1_coverage/history.json"",""mask.npy"":""cells/pipeline_coco000000000009_s1_coverage/mask.npy"",""reconstruction.npy"":""cells/pipeline_coco000000000009_s1_coverage/reconstruction.npy"",""reconstruction.png"":""cells/pipeline_coco000000000009_s1_coverage/reconstruction.png"",""reference_denominator.npy"":""cells/pipeline_coco000000000009_s1_coverage/reference_denominator.npy"",""reference_reconstruction.npy"":""cells/pipeline_coco000000000009_s1_coverage/reference_reconstruction.npy"",""target.npy"":""cells/pipeline_coco000000000009_s1_coverage/target.npy"",""target.png"":""cells/pipeline_coco000000000009_s1_coverage/target.png"",""trajectory.json"":""cells/pipeline_coco000000000009_s1_coverage/trajectory.json""}",/home/alex/Documents/structsplat/results/code-driven-2026-09-05/port007-v1,,,pipeline_coco000000000009_s1_coverage,23,163.66562054000678,3.5762786865234375e-07,pipeline_coco000000000009_s1_coverage,9,2149,pipeline,0.3204635679721832,0.050680629909038544,,coverage,0.8489912152290344,0.005687849934708723,1000,163.66707669199968,0.002333716991415713,,252483584,22.4505187032816,"{""boundary_hole_fraction"":0.0,""boundary_mse"":0.0056878505274653435,""boundary_psnr_db"":22.450518250683658,""cvar99_mse"":0.07404762506484985,""finite"":true,""foreground_mse"":0.0056878505274653435,""foreground_psnr_db"":22.450518250683658,""interior_hole_fraction"":0.0004526774282567203,""n_gaussians"":1000,""outside_coverage_max"":0.0,""outside_max_abs"":0.0,""p99_mse"":0.05364084616303444}",1,2149,0.653719961643219,,ok,true,163.6679542569982,b8416caa5e63ddd966bfae31e5bd6b527ae8a5aee09965841d1a5eba0dffea21,,2407112704
376,"{""checkpoint_0000.png"":""cells/pipeline_coco000000000009_s1_tail/checkpoint_0000.png"",""checkpoint_0022.png"":""cells/pipeline_coco000000000009_s1_tail/checkpoint_0022.png"",""config.json"":""cells/pipeline_coco000000000009_s1_tail/config.json"",""curves.png"":""cells/pipeline_coco000000000009_s1_tail/curves.png"",""error.png"":""cells/pipeline_coco000000000009_s1_tail/error.png"",""field.npz"":""cells/pipeline_coco000000000009_s1_tail/field.npz"",""history.json"":""cells/pipeline_coco000000000009_s1_tail/history.json"",""mask.npy"":""cells/pipeline_coco000000000009_s1_tail/mask.npy"",""reconstruction.npy"":""cells/pipeline_coco000000000009_s1_tail/reconstruction.npy"",""reconstruction.png"":""cells/pipeline_coco000000000009_s1_tail/reconstruction.png"",""reference_denominator.npy"":""cells/pipeline_coco000000000009_s1_tail/reference_denominator.npy"",""reference_reconstruction.npy"":""cells/pipeline_coco000000000009_s1_tail/reference_reconstruction.npy"",""target.npy"":""cells/pipeline_coco000000000009_s1_tail/target.npy"",""target.png"":""cells/pipeline_coco000000000009_s1_tail/target.png"",""trajectory.json"":""cells/pipeline_coco000000000009_s1_tail/trajectory.json""}",/home/alex/Documents/structsplat/results/code-driven-2026-09-05/port007-v1,,,pipeline_coco000000000009_s1_tail,23,152.79619155399996,3.5762786865234375e-07,pipeline_coco000000000009_s1_tail,9,1989,pipeline,0.32757100462913513,0.05140257626771927,,tail,0.8455880284309387,0.0058422897588524935,1000,152.79702484599693,0.002369663998251781,,252534784,22.334169072135435,"{""boundary_hole_fraction"":0.0,""boundary_mse"":0.005842289887368679,""boundary_psnr_db"":22.3341689766012,""cvar99_mse"":0.07496786117553711,""finite"":true,""foreground_mse"":0.005842289887368679,""foreground_psnr_db"":22.3341689766012,""interior_hole_fraction"":0.0003916422720067203,""n_gaussians"":1000,""outside_coverage_max"":0.0,""outside_max_abs"":0.0,""p99_mse"":0.0549250952899456}",1,1989,0.6501534581184387,,ok,true,152.7985612179982,3dd8610cf4e04339496ba0f44c976bc11981c8882432f4e181918ef6705ca8f5,,2402975744
376,"{""checkpoint_0000.png"":""cells/pipeline_coco000000000009_s1_both/checkpoint_0000.png"",""checkpoint_0022.png"":""cells/pipeline_coco000000000009_s1_both/checkpoint_0022.png"",""config.json"":""cells/pipeline_coco000000000009_s1_both/config.json"",""curves.png"":""cells/pipeline_coco000000000009_s1_both/curves.png"",""error.png"":""cells/pipeline_coco000000000009_s1_both/error.png"",""field.npz"":""cells/pipeline_coco000000000009_s1_both/field.npz"",""history.json"":""cells/pipeline_coco000000000009_s1_both/history.json"",""mask.npy"":""cells/pipeline_coco000000000009_s1_both/mask.npy"",""reconstruction.npy"":""cells/pipeline_coco000000000009_s1_both/reconstruction.npy"",""reconstruction.png"":""cells/pipeline_coco000000000009_s1_both/reconstruction.png"",""reference_denominator.npy"":""cells/pipeline_coco000000000009_s1_both/reference_denominator.npy"",""reference_reconstruction.npy"":""cells/pipeline_coco000000000009_s1_both/reference_reconstruction.npy"",""target.npy"":""cells/pipeline_coco000000000009_s1_both/target.npy"",""target.png"":""cells/pipeline_coco000000000009_s1_both/target.png"",""trajectory.json"":""cells/pipeline_coco000000000009_s1_both/trajectory.json""}",/home/alex/Documents/structsplat/results/code-driven-2026-09-05/port007-v1,,,pipeline_coco000000000009_s1_both,23,153.82890657700045,3.5762786865234375e-07,pipeline_coco000000000009_s1_both,9,2069,pipeline,0.3234992027282715,0.051041025668382645,,both,0.8486448526382446,0.005733605562356243,1000,153.82969938700262,0.0022935960005270317,,252535296,22.41572187215185,"{""boundary_hole_fraction"":0.0,""boundary_mse"":0.005733606405556202,""boundary_psnr_db"":22.41572123346637,""cvar99_mse"":0.07331671565771103,""finite"":true,""foreground_mse"":0.005733606405556202,""foreground_psnr_db"":22.41572123346637,""interior_hole_fraction"":0.0005035400390625,""n_gaussians"":1000,""outside_coverage_max"":0.0,""outside_max_abs"":0.0,""p99_mse"":0.05352775752544403}",1,2069,0.6528024673461914,,ok,true,153.83120017300098,90a44b3716d205b221df0ccc9155a3ebac3d89c324f06ca19cc376a7765593ce,,2418851840
456,"{""checkpoint_0000.png"":""cells/pipeline_coco000000000009_s1_legacy_a/checkpoint_0000.png"",""checkpoint_0022.png"":""cells/pipeline_coco000000000009_s1_legacy_a/checkpoint_0022.png"",""config.json"":""cells/pipeline_coco000000000009_s1_legacy_a/config.json"",""curves.png"":""cells/pipeline_coco000000000009_s1_legacy_a/curves.png"",""error.png"":""cells/pipeline_coco000000000009_s1_legacy_a/error.png"",""field.npz"":""cells/pipeline_coco000000000009_s1_legacy_a/field.npz"",""history.json"":""cells/pipeline_coco000000000009_s1_legacy_a/history.json"",""mask.npy"":""cells/pipeline_coco000000000009_s1_legacy_a/mask.npy"",""reconstruction.npy"":""cells/pipeline_coco000000000009_s1_legacy_a/reconstruction.npy"",""reconstruction.png"":""cells/pipeline_coco000000000009_s1_legacy_a/reconstruction.png"",""reference_denominator.npy"":""cells/pipeline_coco000000000009_s1_legacy_a/reference_denominator.npy"",""reference_reconstruction.npy"":""cells/pipeline_coco000000000009_s1_legacy_a/reference_reconstruction.npy"",""target.npy"":""cells/pipeline_coco000000000009_s1_legacy_a/target.npy"",""target.png"":""cells/pipeline_coco000000000009_s1_legacy_a/target.png"",""trajectory.json"":""cells/pipeline_coco000000000009_s1_legacy_a/trajectory.json""}",/home/alex/Documents/structsplat/results/code-driven-2026-09-05/port007-v1,,,pipeline_coco000000000009_s1_legacy_a,23,159.1910855829774,2.980232238769531e-07,pipeline_coco000000000009_s1_legacy_a,9,2229,pipeline,0.320320725440979,0.05093620717525482,,legacy_a,0.8483703136444092,0.00569582506727293,1000,159.19240196500323,0.0024397110246354714,,252531712,22.444433574127565,"{""boundary_hole_fraction"":0.0,""boundary_mse"":0.005695825442671776,""boundary_psnr_db"":22.444433287893983,""cvar99_mse"":0.07304126024246216,""finite"":true,""foreground_mse"":0.005695825442671776,""foreground_psnr_db"":22.444433287893983,""interior_hole_fraction"":0.0004221598501317203,""n_gaussians"":1000,""outside_coverage_max"":0.0,""outside_max_abs"":0.0,""p99_mse"":0.05298859626054764}",1,2229,0.6535031199455261,,ok,true,159.19352529400203,9a4b59971626933397b7be074b5ea10b705d9b55f36b4cf068c5d2069148d2a0,,2422206464
296,"{""checkpoint_0000.png"":""cells/pipeline_coco000000000009_s2_coverage/checkpoint_0000.png"",""checkpoint_0020.png"":""cells/pipeline_coco000000000009_s2_coverage/checkpoint_0020.png"",""config.json"":""cells/pipeline_coco000000000009_s2_coverage/config.json"",""curves.png"":""cells/pipeline_coco000000000009_s2_coverage/curves.png"",""error.png"":""cells/pipeline_coco000000000009_s2_coverage/error.png"",""field.npz"":""cells/pipeline_coco000000000009_s2_coverage/field.npz"",""history.json"":""cells/pipeline_coco000000000009_s2_coverage/history.json"",""mask.npy"":""cells/pipeline_coco000000000009_s2_coverage/mask.npy"",""reconstruction.npy"":""cells/pipeline_coco000000000009_s2_coverage/reconstruction.npy"",""reconstruction.png"":""cells/pipeline_coco000000000009_s2_coverage/reconstruction.png"",""reference_denominator.npy"":""cells/pipeline_coco000000000009_s2_coverage/reference_denominator.npy"",""reference_reconstruction.npy"":""cells/pipeline_coco000000000009_s2_coverage/reference_reconstruction.npy"",""target.npy"":""cells/pipeline_coco000000000009_s2_coverage/target.npy"",""target.png"":""cells/pipeline_coco000000000009_s2_coverage/target.png"",""trajectory.json"":""cells/pipeline_coco000000000009_s2_coverage/trajectory.json""}",/home/alex/Documents/structsplat/results/code-driven-2026-09-05/port007-v1,,,pipeline_coco000000000009_s2_coverage,21,151.87221905200568,2.980232238769531e-07,pipeline_coco000000000009_s2_coverage,9,1580,pipeline,0.3119935095310211,0.050509922206401825,,coverage,0.8500561118125916,0.0057648077855291975,1000,151.8727955649956,0.0021290759978001006,,243708416,22.39215168694639,"{""boundary_hole_fraction"":0.0,""boundary_mse"":0.005764808040112257,""boundary_psnr_db"":22.39215149515506,""cvar99_mse"":0.07591793686151505,""finite"":true,""foreground_mse"":0.005764808040112257,""foreground_psnr_db"":22.39215149515506,""interior_hole_fraction"":0.00015767416334711015,""n_gaussians"":1000,""outside_coverage_max"":0.0,""outside_max_abs"":0.0,""p99_mse"":0.055697377771139145}",2,1580,0.6580842137336731,,ok,true,151.87434812800348,8f50ff780adac84c468a2e69044849a2e4962544dd1eda2bf4bd8c88783ed5a6,,2277761024
296,"{""checkpoint_0000.png"":""cells/pipeline_coco000000000009_s2_tail/checkpoint_0000.png"",""checkpoint_0020.png"":""cells/pipeline_coco000000000009_s2_tail/checkpoint_0020.png"",""config.json"":""cells/pipeline_coco000000000009_s2_tail/config.json"",""curves.png"":""cells/pipeline_coco000000000009_s2_tail/curves.png"",""error.png"":""cells/pipeline_coco000000000009_s2_tail/error.png"",""field.npz"":""cells/pipeline_coco000000000009_s2_tail/field.npz"",""history.json"":""cells/pipeline_coco000000000009_s2_tail/history.json"",""mask.npy"":""cells/pipeline_coco000000000009_s2_tail/mask.npy"",""reconstruction.npy"":""cells/pipeline_coco000000000009_s2_tail/reconstruction.npy"",""reconstruction.png"":""cells/pipeline_coco000000000009_s2_tail/reconstruction.png"",""reference_denominator.npy"":""cells/pipeline_coco000000000009_s2_tail/reference_denominator.npy"",""reference_reconstruction.npy"":""cells/pipeline_coco000000000009_s2_tail/reference_reconstruction.npy"",""target.npy"":""cells/pipeline_coco000000000009_s2_tail/target.npy"",""target.png"":""cells/pipeline_coco000000000009_s2_tail/target.png"",""trajectory.json"":""cells/pipeline_coco000000000009_s2_tail/trajectory.json""}",/home/alex/Documents/structsplat/results/code-driven-2026-09-05/port007-v1,,,pipeline_coco000000000009_s2_tail,21,176.30135919100576,3.5762786865234375e-07,pipeline_coco000000000009_s2_tail,9,1580,pipeline,0.31610941886901855,0.05091170594096184,,tail,0.8471387028694153,0.0058543878920623875,1000,176.30251374899672,0.0020821459911530837,,243838976,22.32518506056417,"{""boundary_hole_fraction"":0.0,""boundary_mse"":0.005854388233274221,""boundary_psnr_db"":22.32518480744392,""cvar99_mse"":0.07774920016527176,""finite"":true,""foreground_mse"":0.005854388233274221,""foreground_psnr_db"":22.32518480744392,""interior_hole_fraction"":0.0006103515625,""n_gaussians"":1000,""outside_coverage_max"":0.0,""outside_max_abs"":0.0,""p99_mse"":0.057013317942619324}",2,1580,0.6545733213424683,,ok,true,176.3034413369969,0c32190144ed2249e8b6c30848851882bcec2d29f0c687377ce7eee4d2c1997d,,2295029760
296,"{""checkpoint_0000.png"":""cells/pipeline_coco000000000009_s2_both/checkpoint_0000.png"",""checkpoint_0020.png"":""cells/pipeline_coco000000000009_s2_both/checkpoint_0020.png"",""config.json"":""cells/pipeline_coco000000000009_s2_both/config.json"",""curves.png"":""cells/pipeline_coco000000000009_s2_both/curves.png"",""error.png"":""cells/pipeline_coco000000000009_s2_both/error.png"",""field.npz"":""cells/pipeline_coco000000000009_s2_both/field.npz"",""history.json"":""cells/pipeline_coco000000000009_s2_both/history.json"",""mask.npy"":""cells/pipeline_coco000000000009_s2_both/mask.npy"",""reconstruction.npy"":""cells/pipeline_coco000000000009_s2_both/reconstruction.npy"",""reconstruction.png"":""cells/pipeline_coco000000000009_s2_both/reconstruction.png"",""reference_denominator.npy"":""cells/pipeline_coco000000000009_s2_both/reference_denominator.npy"",""reference_reconstruction.npy"":""cells/pipeline_coco000000000009_s2_both/reference_reconstruction.npy"",""target.npy"":""cells/pipeline_coco000000000009_s2_both/target.npy"",""target.png"":""cells/pipeline_coco000000000009_s2_both/target.png"",""trajectory.json"":""cells/pipeline_coco000000000009_s2_both/trajectory.json""}",/home/alex/Documents/structsplat/results/code-driven-2026-09-05/port007-v1,,,pipeline_coco000000000009_s2_both,21,165.6629038739993,2.980232238769531e-07,pipeline_coco000000000009_s2_both,9,1580,pipeline,0.3123115599155426,0.05068415403366089,,both,0.8492251038551331,0.005805405474645896,1000,165.6637371110046,0.0020678009968833067,,243893248,22.361674418596902,"{""boundary_hole_fraction"":0.0,""boundary_mse"":0.005805405788123608,""boundary_psnr_db"":22.3616741840885,""cvar99_mse"":0.07665082812309265,""finite"":true,""foreground_mse"":0.005805405788123608,""foreground_psnr_db"":22.3616741840885,""interior_hole_fraction"":0.0003204345703125,""n_gaussians"":1000,""outside_coverage_max"":0.0,""outside_max_abs"":0.0,""p99_mse"":0.05612955987453461}",2,1580,0.657409131526947,,ok,true,165.6649716749962,3c385809ef45742e7af20171932d2059171790ba9c1e8de6fc64e2f7b84c9671,,2281357312
296,"{""checkpoint_0000.png"":""cells/pipeline_coco000000000009_s2_legacy_a/checkpoint_0000.png"",""checkpoint_0020.png"":""cells/pipeline_coco000000000009_s2_legacy_a/checkpoint_0020.png"",""config.json"":""cells/pipeline_coco000000000009_s2_legacy_a/config.json"",""curves.png"":""cells/pipeline_coco000000000009_s2_legacy_a/curves.png"",""error.png"":""cells/pipeline_coco000000000009_s2_legacy_a/error.png"",""field.npz"":""cells/pipeline_coco000000000009_s2_legacy_a/field.npz"",""history.json"":""cells/pipeline_coco000000000009_s2_legacy_a/history.json"",""mask.npy"":""cells/pipeline_coco000000000009_s2_legacy_a/mask.npy"",""reconstruction.npy"":""cells/pipeline_coco000000000009_s2_legacy_a/reconstruction.npy"",""reconstruction.png"":""cells/pipeline_coco000000000009_s2_legacy_a/reconstruction.png"",""reference_denominator.npy"":""cells/pipeline_coco000000000009_s2_legacy_a/reference_denominator.npy"",""reference_reconstruction.npy"":""cells/pipeline_coco000000000009_s2_legacy_a/reference_reconstruction.npy"",""target.npy"":""cells/pipeline_coco000000000009_s2_legacy_a/target.npy"",""target.png"":""cells/pipeline_coco000000000009_s2_legacy_a/target.png"",""trajectory.json"":""cells/pipeline_coco000000000009_s2_legacy_a/trajectory.json""}",/home/alex/Documents/structsplat/results/code-driven-2026-09-05/port007-v1,,,pipeline_coco000000000009_s2_legacy_a,21,183.56343698801356,3.5762786865234375e-07,pipeline_coco000000000009_s2_legacy_a,9,1580,pipeline,0.3134823739528656,0.050461284816265106,,legacy_a,0.8502464294433594,0.005756364326257297,1000,183.56463316800364,0.002144528982171323,,243720704,22.39851726918208,"{""boundary_hole_fraction"":0.0,""boundary_mse"":0.005756364669650793,""boundary_psnr_db"":22.39851701010554,""cvar99_mse"":0.0767989456653595,""finite"":true,""foreground_mse"":0.005756364669650793,""foreground_psnr_db"":22.39851701010554,""interior_hole_fraction"":0.00026448568678461015,""n_gaussians"":1000,""outside_coverage_max"":0.0,""outside_max_abs"":0.0,""p99_mse"":0.05638273060321808}",2,1580,0.6584118604660034,,ok,true,183.56558151699574,0e1666464898bb1c3f2b6773febad2c75f296321b9b0ea5479c9ca1fca98df30,,2280828928
296,"{""checkpoint_0000.png"":""cells/pipeline_coco000000000009_s2_legacy_b/checkpoint_0000.png"",""checkpoint_0020.png"":""cells/pipeline_coco000000000009_s2_legacy_b/checkpoint_0020.png"",""config.json"":""cells/pipeline_coco000000000009_s2_legacy_b/config.json"",""curves.png"":""cells/pipeline_coco000000000009_s2_legacy_b/curves.png"",""error.png"":""cells/pipeline_coco000000000009_s2_legacy_b/error.png"",""field.npz"":""cells/pipeline_coco000000000009_s2_legacy_b/field.npz"",""history.json"":""cells/pipeline_coco000000000009_s2_legacy_b/history.json"",""mask.npy"":""cells/pipeline_coco000000000009_s2_legacy_b/mask.npy"",""reconstruction.npy"":""cells/pipeline_coco000000000009_s2_legacy_b/reconstruction.npy"",""reconstruction.png"":""cells/pipeline_coco000000000009_s2_legacy_b/reconstruction.png"",""reference_denominator.npy"":""cells/pipeline_coco000000000009_s2_legacy_b/reference_denominator.npy"",""reference_reconstruction.npy"":""cells/pipeline_coco000000000009_s2_legacy_b/reference_reconstruction.npy"",""target.npy"":""cells/pipeline_coco000000000009_s2_legacy_b/target.npy"",""target.png"":""cells/pipeline_coco000000000009_s2_legacy_b/target.png"",""trajectory.json"":""cells/pipeline_coco000000000009_s2_legacy_b/trajectory.json""}",/home/alex/Documents/structsplat/results/code-driven-2026-09-05/port007-v1,,,pipeline_coco000000000009_s2_legacy_b,21,144.8606649630019,2.980232238769531e-07,pipeline_coco000000000009_s2_legacy_b,9,1580,pipeline,0.3126254975795746,0.05055819824337959,,legacy_b,0.8491497039794922,0.005812732701465823,1000,144.86172112200438,0.0020953639977960847,,243703296,22.356196476177537,"{""boundary_hole_fraction"":0.0,""boundary_mse"":0.005812733434140682,""boundary_psnr_db"":22.356195928764393,""cvar99_mse"":0.077798031270504,""finite"":true,""foreground_mse"":0.005812733434140682,""foreground_psnr_db"":22.356195928764393,""interior_hole_fraction"":0.00034077963209711015,""n_gaussians"":1000,""outside_coverage_max"":0.0,""outside_max_abs"":0.0,""p99_mse"":0.05706294625997543}",2,1580,0.6576865315437317,,ok,true,144.8627603269997,d7ff2f887ab09553623f1eabc6a0ab88d4f7e63420fcd36c70256e58d1f23dd1,,2280726528
277,"{""checkpoint_0000.png"":""cells/pipeline_coco000000000025_s0_tail/checkpoint_0000.png"",""checkpoint_0020.png"":""cells/pipeline_coco000000000025_s0_tail/checkpoint_0020.png"",""config.json"":""cells/pipeline_coco000000000025_s0_tail/config.json"",""curves.png"":""cells/pipeline_coco000000000025_s0_tail/curves.png"",""error.png"":""cells/pipeline_coco000000000025_s0_tail/error.png"",""field.npz"":""cells/pipeline_coco000000000025_s0_tail/field.npz"",""history.json"":""cells/pipeline_coco000000000025_s0_tail/history.json"",""mask.npy"":""cells/pipeline_coco000000000025_s0_tail/mask.npy"",""reconstruction.npy"":""cells/pipeline_coco000000000025_s0_tail/reconstruction.npy"",""reconstruction.png"":""cells/pipeline_coco000000000025_s0_tail/reconstruction.png"",""reference_denominator.npy"":""cells/pipeline_coco000000000025_s0_tail/reference_denominator.npy"",""reference_reconstruction.npy"":""cells/pipeline_coco000000000025_s0_tail/reference_reconstruction.npy"",""target.npy"":""cells/pipeline_coco000000000025_s0_tail/target.npy"",""target.png"":""cells/pipeline_coco000000000025_s0_tail/target.png"",""trajectory.json"":""cells/pipeline_coco000000000025_s0_tail/trajectory.json""}",/home/alex/Documents/structsplat/results/code-driven-2026-09-05/port007-v1,,,pipeline_coco000000000025_s0_tail,21,34.11113549199945,2.384185791015625e-07,pipeline_coco000000000025_s0_tail,25,1324,pipeline,0.4554808437824249,0.048844851553440094,,tail,0.8518648743629456,0.0078824997067767,1000,34.111947632998636,0.0022836839998490177,,123692544,21.033360367354987,"{""boundary_hole_fraction"":0.4109926223754883,""boundary_mse"":0.03331734612584114,""boundary_psnr_db"":14.773295993662408,""cvar99_mse"":0.17254336178302765,""finite"":true,""foreground_mse"":0.014223335310816765,""foreground_psnr_db"":18.469985514799838,""interior_hole_fraction"":0.013735008426010609,""n_gaussians"":1000,""outside_coverage_max"":0.0,""outside_max_abs"":0.0,""p99_mse"":0.11709548532962799}",0,1324,0.6153417825698853,,ok,true,34.1134191759993,7aba6fca4bfebf0410f132ed1b12e9bb6a8624740468d1b3df5edc65b17c525a,,2368974848
257,"{""checkpoint_0000.png"":""cells/pipeline_coco000000000025_s0_both/checkpoint_0000.png"",""checkpoint_0020.png"":""cells/pipeline_coco000000000025_s0_both/checkpoint_0020.png"",""config.json"":""cells/pipeline_coco000000000025_s0_both/config.json"",""curves.png"":""cells/pipeline_coco000000000025_s0_both/curves.png"",""error.png"":""cells/pipeline_coco000000000025_s0_both/error.png"",""field.npz"":""cells/pipeline_coco000000000025_s0_both/field.npz"",""history.json"":""cells/pipeline_coco000000000025_s0_both/history.json"",""mask.npy"":""cells/pipeline_coco000000000025_s0_both/mask.npy"",""reconstruction.npy"":""cells/pipeline_coco000000000025_s0_both/reconstruction.npy"",""reconstruction.png"":""cells/pipeline_coco000000000025_s0_both/reconstruction.png"",""reference_denominator.npy"":""cells/pipeline_coco000000000025_s0_both/reference_denominator.npy"",""reference_reconstruction.npy"":""cells/pipeline_coco000000000025_s0_both/reference_reconstruction.npy"",""target.npy"":""cells/pipeline_coco000000000025_s0_both/target.npy"",""target.png"":""cells/pipeline_coco000000000025_s0_both/target.png"",""trajectory.json"":""cells/pipeline_coco000000000025_s0_both/trajectory.json""}",/home/alex/Documents/structsplat/results/code-driven-2026-09-05/port007-v1,,,pipeline_coco000000000025_s0_both,21,39.479908228007844,2.980232238769531e-07,pipeline_coco000000000025_s0_both,25,1580,pipeline,0.4605632424354553,0.04988456889986992,,both,0.8436451554298401,0.008138125501816612,1000,39.479752160004864,0.002237556989712175,,121260544,20.894756169739907,"{""boundary_hole_fraction"":0.39335522055625916,""boundary_mse"":0.03244757279753685,""boundary_psnr_db"":14.888177845357646,""cvar99_mse"":0.1703331619501114,""finite"":true,""foreground_mse"":0.014684590511023998,""foreground_psnr_db"":18.33138159545146,""interior_hole_fraction"":0.0135935228317976,""n_gaussians"":1000,""outside_coverage_max"":0.0,""outside_max_abs"":0.0,""p99_mse"":0.12000240385532379}",0,1580,0.6076337695121765,,ok,true,39.482145784997556,7793244249290790c456d3f1bba9fa9173df0c1325216950c610b447fbf4bee0,,2357657600
277,"{""checkpoint_0000.png"":""cells/pipeline_coco000000000025_s0_legacy_a/checkpoint_0000.png"",""checkpoint_0022.png"":""cells/pipeline_coco000000000025_s0_legacy_a/checkpoint_0022.png"",""config.json"":""cells/pipeline_coco000000000025_s0_legacy_a/config.json"",""curves.png"":""cells/pipeline_coco000000000025_s0_legacy_a/curves.png"",""error.png"":""cells/pipeline_coco000000000025_s0_legacy_a/error.png"",""field.npz"":""cells/pipeline_coco000000000025_s0_legacy_a/field.npz"",""history.json"":""cells/pipeline_coco000000000025_s0_legacy_a/history.json"",""mask.npy"":""cells/pipeline_coco000000000025_s0_legacy_a/mask.npy"",""reconstruction.npy"":""cells/pipeline_coco000000000025_s0_legacy_a/reconstruction.npy"",""reconstruction.png"":""cells/pipeline_coco000000000025_s0_legacy_a/reconstruction.png"",""reference_denominator.npy"":""cells/pipeline_coco000000000025_s0_legacy_a/reference_denominator.npy"",""reference_reconstruction.npy"":""cells/pipeline_coco000000000025_s0_legacy_a/reference_reconstruction.npy"",""target.npy"":""cells/pipeline_coco000000000025_s0_legacy_a/target.npy"",""target.png"":""cells/pipeline_coco000000000025_s0_legacy_a/target.png"",""trajectory.json"":""cells/pipeline_coco000000000025_s0_legacy_a/trajectory.json""}",/home/alex/Documents/structsplat/results/code-driven-2026-09-05/port007-v1,,,pipeline_coco000000000025_s0_legacy_a,23,51.33815099600906,2.384185791015625e-07,pipeline_coco000000000025_s0_legacy_a,25,2149,pipeline,0.46993839740753174,0.050321660935878754,,legacy_a,0.8393500447273254,0.008313396154199317,1000,51.33867980099603,0.0025380739898537286,,117884416,20.80221523782548,"{""boundary_hole_fraction"":0.37510254979133606,""boundary_mse"":0.02902340516448021,""boundary_psnr_db"":15.372516354066285,""cvar99_mse"":0.17367981374263763,""finite"":true,""foreground_mse"":0.015000853687524796,""foreground_psnr_db"":18.2388402486222,""interior_hole_fraction"":0.013245249167084694,""n_gaussians"":1000,""outside_coverage_max"":0.0,""outside_max_abs"":0.0,""p99_mse"":0.12278009206056595}",0,2149,0.6002643704414368,,ok,true,51.340689069998916,73613ed50994b89296452613c8b81dbab44143bdb1bdf534ac7655c27330c147,,2375860224
