bpp,bytes,central_round_trip,chroma_mode,codec,context_only,decode_seconds,encode_seconds,height,image_id,manifest_sha256,metadata_policy,ms_ssim,psnr,quality,schema,ssim,stream_path,stream_sha256,width
1.1075768579036553,366032,Pillow RGB,4:4:4,jpeg_444,True,0.02039187867194414,0.05952589772641659,1296,0229,ad16c5df6888d5d76afdeb51cf1a297b898d3fa7bf3b8e9f2bed473cca748f83,none,0.9850294589996338,31.39328384399414,60,structsplat.bench007.v1,0.9242822527885437,conventional/0229/jpeg_444-q060.jpg,f20dacdb24256d93450abab4a65cba119aeb125d22adc61a44ddd82fe67ebd83,2040
1.3574981844589689,448626,Pillow RGB,4:4:4,jpeg_444,True,0.02157929725944996,0.06221523508429527,1296,0229,ad16c5df6888d5d76afdeb51cf1a297b898d3fa7bf3b8e9f2bed473cca748f83,none,0.9885687232017517,32.40651321411133,70,structsplat.bench007.v1,0.9371757507324219,conventional/0229/jpeg_444-q070.jpg,3f6e3bafba47e8f36ea2de0653ee74533d906599e922266ae1f5c4409f29164d,2040
1.7852457032195594,589988,Pillow RGB,4:4:4,jpeg_444,True,0.0241853054612875,0.06665758974850178,1296,0229,ad16c5df6888d5d76afdeb51cf1a297b898d3fa7bf3b8e9f2bed473cca748f83,none,0.992413341999054,34.05170822143555,80,structsplat.bench007.v1,0.9525977373123169,conventional/0229/jpeg_444-q080.jpg,ff07739cac90498346646180b8377e23530daf212a9f05dbedee375088294f83,2040
2.748066448801743,908181,Pillow RGB,4:4:4,jpeg_444,True,0.027653111144900322,0.07579293008893728,1296,0229,ad16c5df6888d5d76afdeb51cf1a297b898d3fa7bf3b8e9f2bed473cca748f83,none,0.9960305094718933,37.313133239746094,90,structsplat.bench007.v1,0.9715069532394409,conventional/0229/jpeg_444-q090.jpg,2cea2cb6affaadd0099ec9ef1b6fc59100b2c5e7e04f4797bd81613f0ce44481,2040
4.110805495037521,1358539,Pillow RGB,4:4:4,jpeg_444,True,0.033295345492661,0.08830218855291605,1296,0229,ad16c5df6888d5d76afdeb51cf1a297b898d3fa7bf3b8e9f2bed473cca748f83,none,0.9978470802307129,40.926090240478516,95,structsplat.bench007.v1,0.9830270409584045,conventional/0229/jpeg_444-q095.jpg,b49de685b57413605c8db25a6571b69def6c3e30e79f946406d69872b5734758,2040
0.046910554345194866,15503,Pillow RGB,4:4:4,avif_444,True,0.011145537719130516,0.0649558324366808,1296,0229,ad16c5df6888d5d76afdeb51cf1a297b898d3fa7bf3b8e9f2bed473cca748f83,none,0.8821513056755066,24.67848777770996,5,structsplat.bench007.v1,0.714377760887146,conventional/0229/avif_444-q005.avif,cf6ebda5c2ed5723a4b95c03200d08521bc3305dcaa9aa3721220ce62973265c,2040
0.07232510288065844,23902,Pillow RGB,4:4:4,avif_444,True,0.013507315889000893,0.07895020674914122,1296,0229,ad16c5df6888d5d76afdeb51cf1a297b898d3fa7bf3b8e9f2bed473cca748f83,none,0.9111075401306152,25.53292465209961,10,structsplat.bench007.v1,0.7520081996917725,conventional/0229/avif_444-q010.avif,c48c0982ea245adfe5b2f9983c311581596e583b5e519d20ea39d66da4f88230,2040
0.15856632776567417,52403,Pillow RGB,4:4:4,avif_444,True,0.012776856310665607,0.10843108594417572,1296,0229,ad16c5df6888d5d76afdeb51cf1a297b898d3fa7bf3b8e9f2bed473cca748f83,none,0.9478286504745483,27.440664291381836,20,structsplat.bench007.v1,0.8234849572181702,conventional/0229/avif_444-q020.avif,0dd5c107f91ada4f8ca4b3d293b13ab2ad46cb70c0cf320624dc279e00abf70e,2040
0.28574800290486563,94434,Pillow RGB,4:4:4,avif_444,True,0.013520066626369953,0.11344776023179293,1296,0229,ad16c5df6888d5d76afdeb51cf1a297b898d3fa7bf3b8e9f2bed473cca748f83,none,0.9664989113807678,29.31926918029785,30,structsplat.bench007.v1,0.875257670879364,conventional/0229/avif_444-q030.avif,8a23ad9a2a47608370560e8c85406ad059928e8dc2b64a33188e9c0fd83aff92,2040
0.4886740498668603,161497,Pillow RGB,4:4:4,avif_444,True,0.013916554860770702,0.13192892167717218,1296,0229,ad16c5df6888d5d76afdeb51cf1a297b898d3fa7bf3b8e9f2bed473cca748f83,none,0.9781977534294128,31.55374526977539,40,structsplat.bench007.v1,0.9159328937530518,conventional/0229/avif_444-q040.avif,0119792bc7cf2e3a16a27224f26d1e78651f6dd971aa0d734716876f4ce372d9,2040
