adjoint_relative_error,artifacts,backend,baseline_allocated_bytes,baseline_reserved_bytes,cache_build_seconds,cache_bytes,cache_nnz,cell_id,cold_render_max_abs,family,forward_calls,iterations_run,lpips,maintained_parity_max_abs,ms_ssim,n_gaussians,peak_allocated_bytes,peak_reserved_bytes,psnr,raw_sse,repeat,seed,selected_iteration,selected_violation,status,total_seconds,transpose_calls,worker_peak_rss_bytes
2.564760279710754e-06,"{""config.json"":""cells/thin_s2_r3_csr/config.json"",""curves.png"":""cells/thin_s2_r3_csr/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s2_r3_csr/error.png"",""field.npz"":""cells/thin_s2_r3_csr/field.npz"",""history.json"":""cells/thin_s2_r3_csr/history.json"",""input_field.npz"":""cells/thin_s2_r3_csr/input_field.npz"",""mask.npy"":""cells/thin_s2_r3_csr/mask.npy"",""reconstruction.npy"":""cells/thin_s2_r3_csr/reconstruction.npy"",""reconstruction.png"":""cells/thin_s2_r3_csr/reconstruction.png"",""target.npy"":""cells/thin_s2_r3_csr/target.npy"",""target.png"":""cells/thin_s2_r3_csr/target.png""}",csr,0,33554432,0.002140418997441884,1405608,53057,thin_s2_r3_csr,1.1920928955078125e-07,thin,99,48,0.5875163078308105,2.384185791015625e-07,0.3555355966091156,144,9015808,33554432,12.4964318174661,2766.291945770892,3,2,15,54.73590046465626,ok,0.15260991499962984,51,1305608192
1.9663202692754567e-06,"{""config.json"":""cells/thin_s2_r3_off/config.json"",""curves.png"":""cells/thin_s2_r3_off/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s2_r3_off/error.png"",""field.npz"":""cells/thin_s2_r3_off/field.npz"",""history.json"":""cells/thin_s2_r3_off/history.json"",""input_field.npz"":""cells/thin_s2_r3_off/input_field.npz"",""mask.npy"":""cells/thin_s2_r3_off/mask.npy"",""reconstruction.npy"":""cells/thin_s2_r3_off/reconstruction.npy"",""reconstruction.png"":""cells/thin_s2_r3_off/reconstruction.png"",""target.npy"":""cells/thin_s2_r3_off/target.npy"",""target.png"":""cells/thin_s2_r3_off/target.png""}",off,0,33554432,0.0,0,0,thin_s2_r3_off,1.1920928955078125e-07,thin,99,48,0.5875130891799927,2.384185791015625e-07,0.355535626411438,144,10813440,33554432,12.496431822316314,2766.291942681489,3,2,18,54.73590046465626,ok,0.30344084200260113,51,1347076096
2.906728241214296e-06,"{""config.json"":""cells/thin_s2_r4_csr/config.json"",""curves.png"":""cells/thin_s2_r4_csr/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s2_r4_csr/error.png"",""field.npz"":""cells/thin_s2_r4_csr/field.npz"",""history.json"":""cells/thin_s2_r4_csr/history.json"",""input_field.npz"":""cells/thin_s2_r4_csr/input_field.npz"",""mask.npy"":""cells/thin_s2_r4_csr/mask.npy"",""reconstruction.npy"":""cells/thin_s2_r4_csr/reconstruction.npy"",""reconstruction.png"":""cells/thin_s2_r4_csr/reconstruction.png"",""target.npy"":""cells/thin_s2_r4_csr/target.npy"",""target.png"":""cells/thin_s2_r4_csr/target.png""}",csr,0,33554432,0.002109337001456879,1405608,53057,thin_s2_r4_csr,1.1920928955078125e-07,thin,99,48,0.5875250697135925,2.384185791015625e-07,0.3555353283882141,144,9015808,33554432,12.496431822154799,2766.291942784369,4,2,14,54.73590046465626,ok,0.15462683900113916,51,1304666112
3.5906666653318098e-06,"{""config.json"":""cells/thin_s2_r4_off/config.json"",""curves.png"":""cells/thin_s2_r4_off/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s2_r4_off/error.png"",""field.npz"":""cells/thin_s2_r4_off/field.npz"",""history.json"":""cells/thin_s2_r4_off/history.json"",""input_field.npz"":""cells/thin_s2_r4_off/input_field.npz"",""mask.npy"":""cells/thin_s2_r4_off/mask.npy"",""reconstruction.npy"":""cells/thin_s2_r4_off/reconstruction.npy"",""reconstruction.png"":""cells/thin_s2_r4_off/reconstruction.png"",""target.npy"":""cells/thin_s2_r4_off/target.npy"",""target.png"":""cells/thin_s2_r4_off/target.png""}",off,0,33554432,0.0,0,0,thin_s2_r4_off,1.1920928955078125e-07,thin,99,48,0.5875268578529358,2.384185791015625e-07,0.3555355668067932,144,10813440,33554432,12.496431818765007,2766.2919449435376,4,2,43,54.73590046465626,ok,0.30266865900193807,51,1362030592
8.549228596166358e-07,"{""config.json"":""cells/thin_s2_r4_scatter/config.json"",""curves.png"":""cells/thin_s2_r4_scatter/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s2_r4_scatter/error.png"",""field.npz"":""cells/thin_s2_r4_scatter/field.npz"",""history.json"":""cells/thin_s2_r4_scatter/history.json"",""input_field.npz"":""cells/thin_s2_r4_scatter/input_field.npz"",""mask.npy"":""cells/thin_s2_r4_scatter/mask.npy"",""reconstruction.npy"":""cells/thin_s2_r4_scatter/reconstruction.npy"",""reconstruction.png"":""cells/thin_s2_r4_scatter/reconstruction.png"",""target.npy"":""cells/thin_s2_r4_scatter/target.npy"",""target.png"":""cells/thin_s2_r4_scatter/target.png""}",scatter,0,33554432,0.0013720480019401293,1061140,53057,thin_s2_r4_scatter,1.1920928955078125e-07,thin,99,48,0.5875168442726135,2.384185791015625e-07,0.3555355668067932,144,9015808,33554432,12.496431813036665,2766.291948592275,4,2,42,54.73590046465626,ok,0.15294719300072757,51,1332858880
2.4792682324914495e-06,"{""config.json"":""cells/thin_s2_r5_csr/config.json"",""curves.png"":""cells/thin_s2_r5_csr/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s2_r5_csr/error.png"",""field.npz"":""cells/thin_s2_r5_csr/field.npz"",""history.json"":""cells/thin_s2_r5_csr/history.json"",""input_field.npz"":""cells/thin_s2_r5_csr/input_field.npz"",""mask.npy"":""cells/thin_s2_r5_csr/mask.npy"",""reconstruction.npy"":""cells/thin_s2_r5_csr/reconstruction.npy"",""reconstruction.png"":""cells/thin_s2_r5_csr/reconstruction.png"",""target.npy"":""cells/thin_s2_r5_csr/target.npy"",""target.png"":""cells/thin_s2_r5_csr/target.png""}",csr,0,33554432,0.0022704639995936304,1405608,53057,thin_s2_r5_csr,1.1920928955078125e-07,thin,99,48,0.5875210762023926,2.384185791015625e-07,0.3555355966091156,144,9015808,33554432,12.496431821388999,2766.2919432721546,5,2,15,54.73590046465626,ok,0.15188362399931066,51,1342107648
4.360092134447768e-06,"{""config.json"":""cells/thin_s2_r5_scatter/config.json"",""curves.png"":""cells/thin_s2_r5_scatter/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s2_r5_scatter/error.png"",""field.npz"":""cells/thin_s2_r5_scatter/field.npz"",""history.json"":""cells/thin_s2_r5_scatter/history.json"",""input_field.npz"":""cells/thin_s2_r5_scatter/input_field.npz"",""mask.npy"":""cells/thin_s2_r5_scatter/mask.npy"",""reconstruction.npy"":""cells/thin_s2_r5_scatter/reconstruction.npy"",""reconstruction.png"":""cells/thin_s2_r5_scatter/reconstruction.png"",""target.npy"":""cells/thin_s2_r5_scatter/target.npy"",""target.png"":""cells/thin_s2_r5_scatter/target.png""}",scatter,0,33554432,0.0013999709990457632,1061140,53057,thin_s2_r5_scatter,1.1920928955078125e-07,thin,99,48,0.5875234603881836,2.384185791015625e-07,0.3555355668067932,144,9015808,33554432,12.496431818128602,2766.291945348904,5,2,24,54.73590046465626,ok,0.15549320900026942,51,1329827840
2.6502611945034005e-06,"{""config.json"":""cells/thin_s2_r5_off/config.json"",""curves.png"":""cells/thin_s2_r5_off/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s2_r5_off/error.png"",""field.npz"":""cells/thin_s2_r5_off/field.npz"",""history.json"":""cells/thin_s2_r5_off/history.json"",""input_field.npz"":""cells/thin_s2_r5_off/input_field.npz"",""mask.npy"":""cells/thin_s2_r5_off/mask.npy"",""reconstruction.npy"":""cells/thin_s2_r5_off/reconstruction.npy"",""reconstruction.png"":""cells/thin_s2_r5_off/reconstruction.png"",""target.npy"":""cells/thin_s2_r5_off/target.npy"",""target.png"":""cells/thin_s2_r5_off/target.png""}",off,0,33554432,0.0,0,0,thin_s2_r5_off,2.384185791015625e-07,thin,99,48,0.5875210762023926,2.384185791015625e-07,0.3555355966091156,144,10813440,33554432,12.496431817599273,2766.2919456860664,5,2,34,54.73590046465626,ok,0.3003903460012225,51,1307209728
3.6561760907716234e-07,"{""config.json"":""cells/irregular_s0_r0_off/config.json"",""curves.png"":""cells/irregular_s0_r0_off/curves.png"",""decision"":""decision.json"",""error.png"":""cells/irregular_s0_r0_off/error.png"",""field.npz"":""cells/irregular_s0_r0_off/field.npz"",""history.json"":""cells/irregular_s0_r0_off/history.json"",""input_field.npz"":""cells/irregular_s0_r0_off/input_field.npz"",""mask.npy"":""cells/irregular_s0_r0_off/mask.npy"",""reconstruction.npy"":""cells/irregular_s0_r0_off/reconstruction.npy"",""reconstruction.png"":""cells/irregular_s0_r0_off/reconstruction.png"",""target.npy"":""cells/irregular_s0_r0_off/target.npy"",""target.png"":""cells/irregular_s0_r0_off/target.png""}",off,0,33554432,0.0,0,0,irregular_s0_r0_off,5.960464477539063e-08,irregular,99,48,0.3334900438785553,5.960464477539063e-08,0.5920206904411316,144,8185856,33554432,11.965334361809294,1793.3682146901224,0,0,0,43.89372724168523,ok,0.27047067699822946,51,1343586304
2.1937039207386988e-07,"{""config.json"":""cells/irregular_s0_r0_scatter/config.json"",""curves.png"":""cells/irregular_s0_r0_scatter/curves.png"",""decision"":""decision.json"",""error.png"":""cells/irregular_s0_r0_scatter/error.png"",""field.npz"":""cells/irregular_s0_r0_scatter/field.npz"",""history.json"":""cells/irregular_s0_r0_scatter/history.json"",""input_field.npz"":""cells/irregular_s0_r0_scatter/input_field.npz"",""mask.npy"":""cells/irregular_s0_r0_scatter/mask.npy"",""reconstruction.npy"":""cells/irregular_s0_r0_scatter/reconstruction.npy"",""reconstruction.png"":""cells/irregular_s0_r0_scatter/reconstruction.png"",""target.npy"":""cells/irregular_s0_r0_scatter/target.npy"",""target.png"":""cells/irregular_s0_r0_scatter/target.png""}",scatter,0,33554432,0.0013595689997600857,844220,42211,irregular_s0_r0_scatter,5.960464477539063e-08,irregular,99,48,0.3334900438785553,5.960464477539063e-08,0.5920206904411316,144,6388224,33554432,11.965334362929486,1793.3682142275525,0,0,0,43.89372724168523,ok,0.14349980400220375,51,1306877952
1.3893455843572156e-06,"{""config.json"":""cells/irregular_s0_r0_csr/config.json"",""curves.png"":""cells/irregular_s0_r0_csr/curves.png"",""decision"":""decision.json"",""error.png"":""cells/irregular_s0_r0_csr/error.png"",""field.npz"":""cells/irregular_s0_r0_csr/field.npz"",""history.json"":""cells/irregular_s0_r0_csr/history.json"",""input_field.npz"":""cells/irregular_s0_r0_csr/input_field.npz"",""mask.npy"":""cells/irregular_s0_r0_csr/mask.npy"",""reconstruction.npy"":""cells/irregular_s0_r0_csr/reconstruction.npy"",""reconstruction.png"":""cells/irregular_s0_r0_csr/reconstruction.png"",""target.npy"":""cells/irregular_s0_r0_csr/target.npy"",""target.png"":""cells/irregular_s0_r0_csr/target.png""}",csr,0,33554432,0.0019902380008716136,1145304,42211,irregular_s0_r0_csr,5.960464477539063e-08,irregular,99,48,0.33349084854125977,5.960464477539063e-08,0.5920206904411316,144,6388224,33554432,11.965334359410322,1793.3682156807495,0,0,0,43.89372724168523,ok,0.1385516379996261,51,1342509056
8.774815114520607e-07,"{""config.json"":""cells/irregular_s0_r1_off/config.json"",""curves.png"":""cells/irregular_s0_r1_off/curves.png"",""decision"":""decision.json"",""error.png"":""cells/irregular_s0_r1_off/error.png"",""field.npz"":""cells/irregular_s0_r1_off/field.npz"",""history.json"":""cells/irregular_s0_r1_off/history.json"",""input_field.npz"":""cells/irregular_s0_r1_off/input_field.npz"",""mask.npy"":""cells/irregular_s0_r1_off/mask.npy"",""reconstruction.npy"":""cells/irregular_s0_r1_off/reconstruction.npy"",""reconstruction.png"":""cells/irregular_s0_r1_off/reconstruction.png"",""target.npy"":""cells/irregular_s0_r1_off/target.npy"",""target.png"":""cells/irregular_s0_r1_off/target.png""}",off,0,33554432,0.0,0,0,irregular_s0_r1_off,5.960464477539063e-08,irregular,99,48,0.3334900438785553,5.960464477539063e-08,0.5920206904411316,144,8185856,33554432,11.965334362621412,1793.3682143547674,1,0,0,43.89372724168523,ok,0.27202082900112146,51,1301209088
1.2430988363121287e-06,"{""config.json"":""cells/irregular_s0_r1_csr/config.json"",""curves.png"":""cells/irregular_s0_r1_csr/curves.png"",""decision"":""decision.json"",""error.png"":""cells/irregular_s0_r1_csr/error.png"",""field.npz"":""cells/irregular_s0_r1_csr/field.npz"",""history.json"":""cells/irregular_s0_r1_csr/history.json"",""input_field.npz"":""cells/irregular_s0_r1_csr/input_field.npz"",""mask.npy"":""cells/irregular_s0_r1_csr/mask.npy"",""reconstruction.npy"":""cells/irregular_s0_r1_csr/reconstruction.npy"",""reconstruction.png"":""cells/irregular_s0_r1_csr/reconstruction.png"",""target.npy"":""cells/irregular_s0_r1_csr/target.npy"",""target.png"":""cells/irregular_s0_r1_csr/target.png""}",csr,0,33554432,0.002055765002296539,1145304,42211,irregular_s0_r1_csr,5.960464477539063e-08,irregular,99,48,0.33349084854125977,5.960464477539063e-08,0.5920206904411316,144,6388224,33554432,11.965334362437602,1793.368214430669,1,0,0,43.89372724168523,ok,0.13800218100004713,51,1315999744
8.043576258387475e-07,"{""config.json"":""cells/irregular_s0_r1_scatter/config.json"",""curves.png"":""cells/irregular_s0_r1_scatter/curves.png"",""decision"":""decision.json"",""error.png"":""cells/irregular_s0_r1_scatter/error.png"",""field.npz"":""cells/irregular_s0_r1_scatter/field.npz"",""history.json"":""cells/irregular_s0_r1_scatter/history.json"",""input_field.npz"":""cells/irregular_s0_r1_scatter/input_field.npz"",""mask.npy"":""cells/irregular_s0_r1_scatter/mask.npy"",""reconstruction.npy"":""cells/irregular_s0_r1_scatter/reconstruction.npy"",""reconstruction.png"":""cells/irregular_s0_r1_scatter/reconstruction.png"",""target.npy"":""cells/irregular_s0_r1_scatter/target.npy"",""target.png"":""cells/irregular_s0_r1_scatter/target.png""}",scatter,0,33554432,0.0013085719983791932,844220,42211,irregular_s0_r1_scatter,5.960464477539063e-08,irregular,99,48,0.33349084854125977,5.960464477539063e-08,0.5920206904411316,144,6388224,33554432,11.965334361675612,1793.3682147453248,1,0,0,43.89372724168523,ok,0.13903480299995863,51,1332736000
1.4624701805132645e-07,"{""config.json"":""cells/irregular_s0_r2_scatter/config.json"",""curves.png"":""cells/irregular_s0_r2_scatter/curves.png"",""decision"":""decision.json"",""error.png"":""cells/irregular_s0_r2_scatter/error.png"",""field.npz"":""cells/irregular_s0_r2_scatter/field.npz"",""history.json"":""cells/irregular_s0_r2_scatter/history.json"",""input_field.npz"":""cells/irregular_s0_r2_scatter/input_field.npz"",""mask.npy"":""cells/irregular_s0_r2_scatter/mask.npy"",""reconstruction.npy"":""cells/irregular_s0_r2_scatter/reconstruction.npy"",""reconstruction.png"":""cells/irregular_s0_r2_scatter/reconstruction.png"",""target.npy"":""cells/irregular_s0_r2_scatter/target.npy"",""target.png"":""cells/irregular_s0_r2_scatter/target.png""}",scatter,0,33554432,0.00191442499999539,844220,42211,irregular_s0_r2_scatter,5.960464477539063e-08,irregular,99,48,0.33349084854125977,5.960464477539063e-08,0.5920206904411316,144,6388224,33554432,11.965334360621565,1793.3682151805817,2,0,0,43.89372724168523,ok,0.22967605300073046,51,1308422144
7.312348770938115e-08,"{""config.json"":""cells/irregular_s0_r2_off/config.json"",""curves.png"":""cells/irregular_s0_r2_off/curves.png"",""decision"":""decision.json"",""error.png"":""cells/irregular_s0_r2_off/error.png"",""field.npz"":""cells/irregular_s0_r2_off/field.npz"",""history.json"":""cells/irregular_s0_r2_off/history.json"",""input_field.npz"":""cells/irregular_s0_r2_off/input_field.npz"",""mask.npy"":""cells/irregular_s0_r2_off/mask.npy"",""reconstruction.npy"":""cells/irregular_s0_r2_off/reconstruction.npy"",""reconstruction.png"":""cells/irregular_s0_r2_off/reconstruction.png"",""target.npy"":""cells/irregular_s0_r2_off/target.npy"",""target.png"":""cells/irregular_s0_r2_off/target.png""}",off,0,33554432,0.0,0,0,irregular_s0_r2_off,5.960464477539063e-08,irregular,99,48,0.3334900438785553,5.960464477539063e-08,0.5920206904411316,144,8185856,33554432,11.965334360050587,1793.3682154163598,2,0,0,43.89372724168523,ok,0.32646227100121905,51,1331032064
1.2430988363121287e-06,"{""config.json"":""cells/irregular_s0_r2_csr/config.json"",""curves.png"":""cells/irregular_s0_r2_csr/curves.png"",""decision"":""decision.json"",""error.png"":""cells/irregular_s0_r2_csr/error.png"",""field.npz"":""cells/irregular_s0_r2_csr/field.npz"",""history.json"":""cells/irregular_s0_r2_csr/history.json"",""input_field.npz"":""cells/irregular_s0_r2_csr/input_field.npz"",""mask.npy"":""cells/irregular_s0_r2_csr/mask.npy"",""reconstruction.npy"":""cells/irregular_s0_r2_csr/reconstruction.npy"",""reconstruction.png"":""cells/irregular_s0_r2_csr/reconstruction.png"",""target.npy"":""cells/irregular_s0_r2_csr/target.npy"",""target.png"":""cells/irregular_s0_r2_csr/target.png""}",csr,0,33554432,0.0026741459987533744,1145304,42211,irregular_s0_r2_csr,5.960464477539063e-08,irregular,99,48,0.33349084854125977,5.960464477539063e-08,0.5920206904411316,144,6388224,33554432,11.965334361182284,1793.3682149490382,2,0,0,43.89372724168523,ok,0.22308485000030487,51,1330565120
0.0,"{""config.json"":""cells/irregular_s0_r3_scatter/config.json"",""curves.png"":""cells/irregular_s0_r3_scatter/curves.png"",""decision"":""decision.json"",""error.png"":""cells/irregular_s0_r3_scatter/error.png"",""field.npz"":""cells/irregular_s0_r3_scatter/field.npz"",""history.json"":""cells/irregular_s0_r3_scatter/history.json"",""input_field.npz"":""cells/irregular_s0_r3_scatter/input_field.npz"",""mask.npy"":""cells/irregular_s0_r3_scatter/mask.npy"",""reconstruction.npy"":""cells/irregular_s0_r3_scatter/reconstruction.npy"",""reconstruction.png"":""cells/irregular_s0_r3_scatter/reconstruction.png"",""target.npy"":""cells/irregular_s0_r3_scatter/target.npy"",""target.png"":""cells/irregular_s0_r3_scatter/target.png""}",scatter,0,33554432,0.001984582999284612,844220,42211,irregular_s0_r3_scatter,5.960464477539063e-08,irregular,99,48,0.33349084854125977,5.960464477539063e-08,0.5920206904411316,144,6388224,33554432,11.965334361427342,1793.3682148478447,3,0,0,43.89372724168523,ok,0.2463110320022679,51,1306963968
1.3893455843572156e-06,"{""config.json"":""cells/irregular_s0_r3_csr/config.json"",""curves.png"":""cells/irregular_s0_r3_csr/curves.png"",""decision"":""decision.json"",""error.png"":""cells/irregular_s0_r3_csr/error.png"",""field.npz"":""cells/irregular_s0_r3_csr/field.npz"",""history.json"":""cells/irregular_s0_r3_csr/history.json"",""input_field.npz"":""cells/irregular_s0_r3_csr/input_field.npz"",""mask.npy"":""cells/irregular_s0_r3_csr/mask.npy"",""reconstruction.npy"":""cells/irregular_s0_r3_csr/reconstruction.npy"",""reconstruction.png"":""cells/irregular_s0_r3_csr/reconstruction.png"",""target.npy"":""cells/irregular_s0_r3_csr/target.npy"",""target.png"":""cells/irregular_s0_r3_csr/target.png""}",csr,0,33554432,0.0023374810007226188,1145304,42211,irregular_s0_r3_csr,5.960464477539063e-08,irregular,99,48,0.33349084854125977,5.960464477539063e-08,0.5920206904411316,144,6388224,33554432,11.965334361995295,1793.368214613316,3,0,0,43.89372724168523,ok,0.19357154000317678,51,1343209472
4.3874106836483406e-07,"{""config.json"":""cells/irregular_s0_r3_off/config.json"",""curves.png"":""cells/irregular_s0_r3_off/curves.png"",""decision"":""decision.json"",""error.png"":""cells/irregular_s0_r3_off/error.png"",""field.npz"":""cells/irregular_s0_r3_off/field.npz"",""history.json"":""cells/irregular_s0_r3_off/history.json"",""input_field.npz"":""cells/irregular_s0_r3_off/input_field.npz"",""mask.npy"":""cells/irregular_s0_r3_off/mask.npy"",""reconstruction.npy"":""cells/irregular_s0_r3_off/reconstruction.npy"",""reconstruction.png"":""cells/irregular_s0_r3_off/reconstruction.png"",""target.npy"":""cells/irregular_s0_r3_off/target.npy"",""target.png"":""cells/irregular_s0_r3_off/target.png""}",off,0,33554432,0.0,0,0,irregular_s0_r3_off,5.960464477539063e-08,irregular,99,48,0.33349084854125977,5.960464477539063e-08,0.5920206904411316,144,8185856,33554432,11.96533436120508,1793.3682149396257,3,0,0,43.89372724168523,ok,0.43109388900120393,51,1308430336
1.462468958379759e-06,"{""config.json"":""cells/irregular_s0_r4_csr/config.json"",""curves.png"":""cells/irregular_s0_r4_csr/curves.png"",""decision"":""decision.json"",""error.png"":""cells/irregular_s0_r4_csr/error.png"",""field.npz"":""cells/irregular_s0_r4_csr/field.npz"",""history.json"":""cells/irregular_s0_r4_csr/history.json"",""input_field.npz"":""cells/irregular_s0_r4_csr/input_field.npz"",""mask.npy"":""cells/irregular_s0_r4_csr/mask.npy"",""reconstruction.npy"":""cells/irregular_s0_r4_csr/reconstruction.npy"",""reconstruction.png"":""cells/irregular_s0_r4_csr/reconstruction.png"",""target.npy"":""cells/irregular_s0_r4_csr/target.npy"",""target.png"":""cells/irregular_s0_r4_csr/target.png""}",csr,0,33554432,0.002805323001666693,1145304,42211,irregular_s0_r4_csr,5.960464477539063e-08,irregular,99,48,0.3334900438785553,5.960464477539063e-08,0.5920206904411316,144,6388224,33554432,11.965334359856064,1793.3682154966862,4,0,0,43.89372724168523,ok,0.24640506799914874,51,1331027968
7.312347634069738e-07,"{""config.json"":""cells/irregular_s0_r4_off/config.json"",""curves.png"":""cells/irregular_s0_r4_off/curves.png"",""decision"":""decision.json"",""error.png"":""cells/irregular_s0_r4_off/error.png"",""field.npz"":""cells/irregular_s0_r4_off/field.npz"",""history.json"":""cells/irregular_s0_r4_off/history.json"",""input_field.npz"":""cells/irregular_s0_r4_off/input_field.npz"",""mask.npy"":""cells/irregular_s0_r4_off/mask.npy"",""reconstruction.npy"":""cells/irregular_s0_r4_off/reconstruction.npy"",""reconstruction.png"":""cells/irregular_s0_r4_off/reconstruction.png"",""target.npy"":""cells/irregular_s0_r4_off/target.npy"",""target.png"":""cells/irregular_s0_r4_off/target.png""}",off,0,33554432,0.0,0,0,irregular_s0_r4_off,5.960464477539063e-08,irregular,99,48,0.33349084854125977,5.960464477539063e-08,0.5920206904411316,144,8185856,33554432,11.965334360597076,1793.3682151906942,4,0,0,43.89372724168523,ok,0.3174798349973571,51,1307238400
2.924939224158152e-07,"{""config.json"":""cells/irregular_s0_r4_scatter/config.json"",""curves.png"":""cells/irregular_s0_r4_scatter/curves.png"",""decision"":""decision.json"",""error.png"":""cells/irregular_s0_r4_scatter/error.png"",""field.npz"":""cells/irregular_s0_r4_scatter/field.npz"",""history.json"":""cells/irregular_s0_r4_scatter/history.json"",""input_field.npz"":""cells/irregular_s0_r4_scatter/input_field.npz"",""mask.npy"":""cells/irregular_s0_r4_scatter/mask.npy"",""reconstruction.npy"":""cells/irregular_s0_r4_scatter/reconstruction.npy"",""reconstruction.png"":""cells/irregular_s0_r4_scatter/reconstruction.png"",""target.npy"":""cells/irregular_s0_r4_scatter/target.npy"",""target.png"":""cells/irregular_s0_r4_scatter/target.png""}",scatter,0,33554432,0.002510079000785481,844220,42211,irregular_s0_r4_scatter,5.960464477539063e-08,irregular,99,48,0.33349084854125977,5.960464477539063e-08,0.5920206904411316,144,6388224,33554432,11.9653343599505,1793.3682154576904,4,0,0,43.89372724168523,ok,0.23443445300290477,51,1308356608
1.3893455843572156e-06,"{""config.json"":""cells/irregular_s0_r5_csr/config.json"",""curves.png"":""cells/irregular_s0_r5_csr/curves.png"",""decision"":""decision.json"",""error.png"":""cells/irregular_s0_r5_csr/error.png"",""field.npz"":""cells/irregular_s0_r5_csr/field.npz"",""history.json"":""cells/irregular_s0_r5_csr/history.json"",""input_field.npz"":""cells/irregular_s0_r5_csr/input_field.npz"",""mask.npy"":""cells/irregular_s0_r5_csr/mask.npy"",""reconstruction.npy"":""cells/irregular_s0_r5_csr/reconstruction.npy"",""reconstruction.png"":""cells/irregular_s0_r5_csr/reconstruction.png"",""target.npy"":""cells/irregular_s0_r5_csr/target.npy"",""target.png"":""cells/irregular_s0_r5_csr/target.png""}",csr,0,33554432,0.0029621000030601863,1145304,42211,irregular_s0_r5_csr,5.960464477539063e-08,irregular,99,48,0.33349084854125977,5.960464477539063e-08,0.5920206904411316,144,6388224,33554432,11.965334361592612,1793.3682147795994,5,0,0,43.89372724168523,ok,0.2209994570002891,51,1344159744
4.387406420391926e-07,"{""config.json"":""cells/irregular_s0_r5_scatter/config.json"",""curves.png"":""cells/irregular_s0_r5_scatter/curves.png"",""decision"":""decision.json"",""error.png"":""cells/irregular_s0_r5_scatter/error.png"",""field.npz"":""cells/irregular_s0_r5_scatter/field.npz"",""history.json"":""cells/irregular_s0_r5_scatter/history.json"",""input_field.npz"":""cells/irregular_s0_r5_scatter/input_field.npz"",""mask.npy"":""cells/irregular_s0_r5_scatter/mask.npy"",""reconstruction.npy"":""cells/irregular_s0_r5_scatter/reconstruction.npy"",""reconstruction.png"":""cells/irregular_s0_r5_scatter/reconstruction.png"",""target.npy"":""cells/irregular_s0_r5_scatter/target.npy"",""target.png"":""cells/irregular_s0_r5_scatter/target.png""}",scatter,0,33554432,0.0019420389980950858,844220,42211,irregular_s0_r5_scatter,5.960464477539063e-08,irregular,99,48,0.3334900438785553,5.960464477539063e-08,0.5920206904411316,144,6388224,33554432,11.965334363924068,1793.3682138168517,5,0,0,43.89372724168523,ok,0.18711407299997518,51,1321078784
8.774822504165058e-07,"{""config.json"":""cells/irregular_s0_r5_off/config.json"",""curves.png"":""cells/irregular_s0_r5_off/curves.png"",""decision"":""decision.json"",""error.png"":""cells/irregular_s0_r5_off/error.png"",""field.npz"":""cells/irregular_s0_r5_off/field.npz"",""history.json"":""cells/irregular_s0_r5_off/history.json"",""input_field.npz"":""cells/irregular_s0_r5_off/input_field.npz"",""mask.npy"":""cells/irregular_s0_r5_off/mask.npy"",""reconstruction.npy"":""cells/irregular_s0_r5_off/reconstruction.npy"",""reconstruction.png"":""cells/irregular_s0_r5_off/reconstruction.png"",""target.npy"":""cells/irregular_s0_r5_off/target.npy"",""target.png"":""cells/irregular_s0_r5_off/target.png""}",off,0,33554432,0.0,0,0,irregular_s0_r5_off,5.960464477539063e-08,irregular,99,48,0.33349084854125977,5.960464477539063e-08,0.5920206904411316,144,8185856,33554432,11.965334360802284,1793.3682151059556,5,0,0,43.89372724168523,ok,0.30544863699833513,51,1301499904
1.1839839544336428e-06,"{""config.json"":""cells/irregular_s1_r0_off/config.json"",""curves.png"":""cells/irregular_s1_r0_off/curves.png"",""decision"":""decision.json"",""error.png"":""cells/irregular_s1_r0_off/error.png"",""field.npz"":""cells/irregular_s1_r0_off/field.npz"",""history.json"":""cells/irregular_s1_r0_off/history.json"",""input_field.npz"":""cells/irregular_s1_r0_off/input_field.npz"",""mask.npy"":""cells/irregular_s1_r0_off/mask.npy"",""reconstruction.npy"":""cells/irregular_s1_r0_off/reconstruction.npy"",""reconstruction.png"":""cells/irregular_s1_r0_off/reconstruction.png"",""target.npy"":""cells/irregular_s1_r0_off/target.npy"",""target.png"":""cells/irregular_s1_r0_off/target.png""}",off,0,33554432,0.0,0,0,irregular_s1_r0_off,5.960464477539063e-08,irregular,99,48,0.32935988903045654,5.960464477539063e-08,0.6005526781082153,144,8253952,33554432,12.0030530663139,1777.860158907134,0,1,0,49.55590849596778,ok,0.37072223799987114,51,1308114944
